transaction_id,transaction_date,vendor_name,category,amount
1488,2020-09-26,Zoom,Software,N/A
1489,2020-09-26,Mailchimp,Marketing,N/A
1490,2020-09-26,QuickBooks,Software,90.0
1491,2020-09-26,Amazon,Office Supplies,TBD
1492,2020-09-26,Marriott,Travel,TBD
1493,2020-09-27,DHL,Shipping,142.70
1494,2020-09-27,Marriott,Travel,$410.71
1495,2020-09-27,Marriott,Travel,213.7
1496,2020-09-27,Asana,Software,33.21
1497,2020-09-27,Amazon,Office Supplies,Pending
1498,2020-09-27,Slack,Software,$87.00
1499,2020-09-27,Slack,Software,87.00
1500,2020-09-27,WeWork,Rent,3200.0
1501,2020-09-28,Slack,Software,87.00
1502,2020-09-28,Salesforce,Software,$800.00
1503,2020-09-28,Notion,Software,Pending
1504,2020-09-28,Zoom,Software,149
1505,2020-09-28,HubSpot,Marketing,$532.00
1506,2020-09-29,Slack,Software,87.0
1507,2020-09-29,Office Depot,Office Supplies,$104.14
1508,2020-09-29,Amazon,Office Supplies,113
1509,2020-09-29,LinkedIn Ads,Marketing,1540.3
1510,2020-09-30,Zoom,Software,149.0
1511,2020-09-30,LinkedIn Ads,Marketing,$858.88
1512,2020-09-30,Asana,Software,$42.60
1513,2020-09-30,QuickBooks,Software,157.4
1514,2020-09-30,Amazon,Office Supplies,"$1,159.65"
1515,2020-09-30,Asana,Software,55.33
1516,2020-09-30,Expensify,Software,50
1517,2020-09-30,Uber,Travel,82.3
1518,2020-10-01,Google Ads,Marketing,"$1,231.35"
1519,2020-10-01,QuickBooks,Software,97
1520,2020-10-01,Salesforce,Software,800.0
1521,2020-10-01,Uber,Travel,N/A
1522,2020-10-01,Google Ads,Marketing,N/A
1523,2020-10-01,Slack,Software,87.0
1524,2020-10-02,Notion,Software,16
1525,2020-10-02,Mailchimp,Marketing,$299.00
1526,2020-10-02,Mailchimp,Marketing,299.0
1527,2020-10-02,Mailchimp,Marketing,$299.00
1528,2020-10-02,LinkedIn Ads,Marketing,717.4
1529,2020-10-02,Google Ads,Marketing,"1,845.79"
1530,2020-10-02,QuickBooks,Software,96
1531,2020-10-03,Uber,Travel,Declined
1532,2020-10-03,Slack,Software,87.00
1533,2020-10-03,Office Depot,Office Supplies,191.48
1534,2020-10-03,QuickBooks,Software,173.86
1535,2020-10-04,LinkedIn Ads,Marketing,"1,785.46"
1536,2020-10-04,Notion,Software,$16.00
1537,2020-10-04,Marriott,Travel,342.65
1538,2020-10-05,LinkedIn Ads,Marketing,"1,369.20"
1539,2020-10-05,Notion,Software,$16.00
1540,2020-10-05,Uber,Travel,$297.64
1541,2020-10-05,LinkedIn Ads,Marketing,"$1,296.68"
1542,2020-10-05,Expensify,Software,TBD
1543,2020-10-06,American Airlines,Travel,"2,249.00"
1544,2020-10-06,FedEx,Shipping,$116.91
1545,2020-10-06,Amazon,Office Supplies,1011.6
1546,2020-10-07,Marriott,Travel,412.6
1547,2020-10-07,Office Depot,Office Supplies,95.15
1548,2020-10-07,FedEx,Shipping,$202.97
1549,2020-10-07,QuickBooks,Software,59
1550,2020-10-07,Dropbox,Software,15
1551,2020-10-07,American Airlines,Travel,"2,849.07"
1552,2020-10-07,DHL,Shipping,$43.22
1553,2020-10-08,DHL,Shipping,Refunded
1554,2020-10-08,FedEx,Shipping,Pending
1555,2020-10-08,Google Ads,Marketing,"2,550.07"
1556,2020-10-08,Zoom,Software,$149.00
1557,2020-10-08,QuickBooks,Software,112.20
1558,2020-10-08,Office Depot,Office Supplies,380
1559,2020-10-08,Stripe,Software,$59.00
1560,2020-10-09,FedEx,Shipping,$129.76
1561,2020-10-09,AWS,Software,3607
1562,2020-10-09,Expensify,Software,$50.00
1563,2020-10-10,Expensify,Software,50.00
1564,2020-10-10,Microsoft,Software,Declined
1565,2020-10-10,Stripe,Software,59.00
1566,2020-10-10,Delta Airlines,Travel,1445
1567,2020-10-11,DHL,Shipping,146
1568,2020-10-11,LinkedIn Ads,Marketing,1165
1569,2020-10-11,Delta Airlines,Travel,438.49
1570,2020-10-11,Dropbox,Software,21
1571,2020-10-11,QuickBooks,Software,134.0
1572,2020-10-11,Expensify,Software,50
1573,2020-10-12,Stripe,Software,59
1574,2020-10-12,Office Depot,Office Supplies,427
1575,2020-10-12,Expensify,Software,50.00
1576,2020-10-12,American Airlines,Travel,"1,698.89"
1577,2020-10-13,American Airlines,Travel,"2,733.19"
1578,2020-10-13,Mailchimp,Marketing,299.00
1579,2020-10-13,Expensify,Software,$50.00
1580,2020-10-13,DHL,Shipping,96
1581,2020-10-13,Expensify,Software,50
1582,2020-10-13,Slack,Software,87.0
1583,2020-10-13,Office Depot,Office Supplies,98
1584,2020-10-13,Zoom,Software,149
1585,2020-10-14,American Airlines,Travel,"1,027.56"
1586,2020-10-14,Notion,Software,16
1587,2020-10-14,American Airlines,Travel,$514.48
1588,2020-10-14,Zoom,Software,No Charge
1589,2020-10-14,Staples,Office Supplies,266
1590,2020-10-14,WeWork,Rent,"3,200.00"
1591,2020-10-14,Notion,Software,16
1592,2020-10-14,Delta Airlines,Travel,349.6
1593,2020-10-15,DHL,Shipping,240.5
1594,2020-10-15,Delta Airlines,Travel,"$1,379.02"
1595,2020-10-15,DHL,Shipping,106.2
1596,2020-10-15,FedEx,Shipping,Pending
1597,2020-10-15,FedEx,Shipping,$120.10
1598,2020-10-15,Delta Airlines,Travel,1901.3
1599,2020-10-15,Expensify,Software,50.0
1600,2020-10-15,Marriott,Travel,$553.39
1601,2020-10-16,Delta Airlines,Travel,967
1602,2020-10-16,WeWork,Rent,3200.0
1603,2020-10-16,WeWork,Rent,3200
1604,2020-10-16,LinkedIn Ads,Marketing,762.34
1605,2020-10-17,Google Ads,Marketing,3047.2
1606,2020-10-17,Uber,Travel,252
1607,2020-10-17,AWS,Software,"$2,884.55"
1608,2020-10-17,Amazon,Office Supplies,392.6
1609,2020-10-18,QuickBooks,Software,136.57
1610,2020-10-18,AWS,Software,"$4,552.61"
1611,2020-10-18,Slack,Software,$87.00
1612,2020-10-19,Marriott,Travel,312.8
1613,2020-10-19,Stripe,Software,$59.00
1614,2020-10-19,FedEx,Shipping,173
1615,2020-10-19,Google Ads,Marketing,2370.5
1616,2020-10-19,American Airlines,Travel,579
1617,2020-10-19,FedEx,Shipping,149
1618,2020-10-19,Uber,Travel,$108.26
1619,2020-10-20,Delta Airlines,Travel,"$1,986.17"
1620,2020-10-20,Asana,Software,82
1621,2020-10-20,DHL,Shipping,204
1622,2020-10-20,Slack,Software,87.00
1623,2020-10-20,Amazon,Office Supplies,360.2
1624,2020-10-20,LinkedIn Ads,Marketing,"$1,010.47"
1625,2020-10-20,Delta Airlines,Travel,640.02
1626,2020-10-21,Asana,Software,$78.28
1627,2020-10-21,LinkedIn Ads,Marketing,TBD
1628,2020-10-21,Zoom,Software,149
1629,2020-10-21,American Airlines,Travel,1215
1630,2020-10-21,Google Ads,Marketing,TBD
1631,2020-10-21,Slack,Software,87.00
1632,2020-10-21,American Airlines,Travel,834.41
1633,2020-10-22,LinkedIn Ads,Marketing,"$1,536.23"
1634,2020-10-22,Amazon,Office Supplies,"$1,571.92"
1635,2020-10-22,Delta Airlines,Travel,$537.20
1636,2020-10-23,Slack,Software,Pending
1637,2020-10-23,DHL,Shipping,No Charge
1638,2020-10-23,Asana,Software,44.38
1639,2020-10-23,DHL,Shipping,TBD
1640,2020-10-23,Marriott,Travel,573
1641,2020-10-23,FedEx,Shipping,81.74
1642,2020-10-24,Notion,Software,$16.00
1643,2020-10-24,Dropbox,Software,17
1644,2020-10-24,Google Ads,Marketing,"$3,234.48"
1645,2020-10-24,Delta Airlines,Travel,2325.1
1646,2020-10-24,FedEx,Shipping,$221.51
1647,2020-10-24,Google Ads,Marketing,3053.8
1648,2020-10-24,Delta Airlines,Travel,1431
1649,2020-10-25,Expensify,Software,50
1650,2020-10-25,American Airlines,Travel,"$1,007.16"
1651,2020-10-25,Salesforce,Software,800.0
1652,2020-10-26,Marriott,Travel,290.4
1653,2020-10-26,Mailchimp,Marketing,299.0
1654,2020-10-26,Delta Airlines,Travel,2184.9
1655,2020-10-26,DHL,Shipping,Waived
1656,2020-10-26,AWS,Software,"$3,426.06"
1657,2020-10-26,Slack,Software,$87.00
1658,2020-10-26,Marriott,Travel,$566.38
1659,2020-10-27,Delta Airlines,Travel,1045.0
1660,2020-10-27,Slack,Software,87.0
1661,2020-10-27,Stripe,Software,59
1662,2020-10-27,Office Depot,Office Supplies,401.1
1663,2020-10-27,FedEx,Shipping,163.7
1664,2020-10-28,Dropbox,Software,$17.79
1665,2020-10-28,Slack,Software,87.00
1666,2020-10-28,Amazon,Office Supplies,No Charge
1667,2020-10-28,AWS,Software,3454.9
1668,2020-10-28,Asana,Software,$77.54
1669,2020-10-28,Office Depot,Office Supplies,66.0
1670,2020-10-29,Delta Airlines,Travel,945
1671,2020-10-29,HubSpot,Marketing,$674.89
1672,2020-10-29,Office Depot,Office Supplies,$44.85
1673,2020-10-29,Staples,Office Supplies,207.5
1674,2020-10-29,Expensify,Software,50
1675,2020-10-29,American Airlines,Travel,659
1676,2020-10-30,Staples,Office Supplies,Waived
1677,2020-10-30,AWS,Software,3368.4
1678,2020-10-30,AWS,Software,"$2,898.83"
1679,2020-10-30,Staples,Office Supplies,142.2
1680,2020-10-30,Asana,Software,77
1681,2020-10-30,Salesforce,Software,800.00
1682,2020-10-30,FedEx,Shipping,$130.71
1683,2020-10-30,Office Depot,Office Supplies,$448.93
1684,2020-10-31,FedEx,Shipping,$297.91
1685,2020-10-31,DHL,Shipping,79
1686,2020-10-31,Notion,Software,16
1687,2020-10-31,Slack,Software,Pending
1688,2020-10-31,Uber,Travel,154.4
1689,2020-10-31,Stripe,Software,$59.00
1690,2020-11-01,Staples,Office Supplies,$249.62
1691,2020-11-01,AWS,Software,680
1692,2020-11-01,AWS,Software,2613
1693,2020-11-01,Google Ads,Marketing,2460.0
1694,2020-11-01,Delta Airlines,Travel,"$1,393.29"
1695,2020-11-02,Delta Airlines,Travel,N/A
1696,2020-11-02,Staples,Office Supplies,$331.61
1697,2020-11-02,American Airlines,Travel,Pending
1698,2020-11-02,Stripe,Software,59.0
1699,2020-11-02,LinkedIn Ads,Marketing,814
1700,2020-11-02,Dropbox,Software,23
1701,2020-11-02,Delta Airlines,Travel,1211.5
1702,2020-11-03,Office Depot,Office Supplies,287.35
1703,2020-11-03,Notion,Software,16.0
1704,2020-11-03,Stripe,Software,59.0
1705,2020-11-03,Notion,Software,Declined
1706,2020-11-03,FedEx,Shipping,160
1707,2020-11-03,LinkedIn Ads,Marketing,"$1,115.39"
1708,2020-11-03,QuickBooks,Software,76
1709,2020-11-03,QuickBooks,Software,70.88
1710,2020-11-04,Mailchimp,Marketing,299.00
1711,2020-11-04,Microsoft,Software,312.5
1712,2020-11-04,LinkedIn Ads,Marketing,Declined
1713,2020-11-04,Stripe,Software,59
1714,2020-11-04,DHL,Shipping,$148.91
1715,2020-11-04,Marriott,Travel,TBD
1716,2020-11-05,Salesforce,Software,800.0
1717,2020-11-05,FedEx,Shipping,214.6
1718,2020-11-05,Marriott,Travel,$529.24
1719,2020-11-06,DHL,Shipping,211
1720,2020-11-06,AWS,Software,"$4,445.91"
1721,2020-11-06,Office Depot,Office Supplies,409.1
1722,2020-11-06,Marriott,Travel,484.78
1723,2020-11-06,Zoom,Software,149
1724,2020-11-06,Expensify,Software,$50.00
1725,2020-11-06,AWS,Software,"$2,760.66"
1726,2020-11-07,HubSpot,Marketing,739
1727,2020-11-07,Zoom,Software,149
1728,2020-11-07,Amazon,Office Supplies,"$1,326.26"
1729,2020-11-07,Marriott,Travel,448.00
1730,2020-11-07,Stripe,Software,59
1731,2020-11-08,Slack,Software,87.0
1732,2020-11-08,Staples,Office Supplies,52
1733,2020-11-08,Microsoft,Software,181.59
1734,2020-11-08,Microsoft,Software,223.6
1735,2020-11-08,QuickBooks,Software,91.2
1736,2020-11-08,Uber,Travel,TBD
1737,2020-11-08,AWS,Software,2461
1738,2020-11-08,American Airlines,Travel,"$1,382.62"
1739,2020-11-09,American Airlines,Travel,Refunded
1740,2020-11-09,Asana,Software,81
1741,2020-11-09,Expensify,Software,50.00
1742,2020-11-09,QuickBooks,Software,$107.64
1743,2020-11-10,Delta Airlines,Travel,"$1,682.25"
1744,2020-11-10,Slack,Software,87.00
1745,2020-11-10,Asana,Software,78
1746,2020-11-10,Expensify,Software,50
1747,2020-11-10,Google Ads,Marketing,2656
1748,2020-11-10,Delta Airlines,Travel,485.7
1749,2020-11-11,Notion,Software,16.00
1750,2020-11-11,WeWork,Rent,"3,200.00"
1751,2020-11-11,Uber,Travel,138
1752,2020-11-11,Zoom,Software,$149.00
1753,2020-11-11,Amazon,Office Supplies,1465.3
1754,2020-11-11,DHL,Shipping,136.18
1755,2020-11-12,Stripe,Software,59.00
1756,2020-11-12,LinkedIn Ads,Marketing,1784
1757,2020-11-12,Marriott,Travel,454.7
1758,2020-11-12,Zoom,Software,149.00
1759,2020-11-13,Expensify,Software,50.0
1760,2020-11-13,WeWork,Rent,3200
1761,2020-11-13,American Airlines,Travel,1313.2
1762,2020-11-13,American Airlines,Travel,"$1,385.21"
1763,2020-11-13,Slack,Software,Declined
1764,2020-11-13,AWS,Software,"$4,559.49"
1765,2020-11-13,Amazon,Office Supplies,581
1766,2020-11-14,DHL,Shipping,$108.45
1767,2020-11-14,Notion,Software,16.0
1768,2020-11-14,Salesforce,Software,800
1769,2020-11-14,American Airlines,Travel,"$1,685.19"
1770,2020-11-14,Salesforce,Software,800
1771,2020-11-14,Marriott,Travel,312
1772,2020-11-15,Office Depot,Office Supplies,465.6
1773,2020-11-15,Google Ads,Marketing,"1,651.97"
1774,2020-11-15,HubSpot,Marketing,1082.4
1775,2020-11-15,Uber,Travel,Declined
1776,2020-11-15,Uber,Travel,157.0
1777,2020-11-15,LinkedIn Ads,Marketing,674.0
1778,2020-11-15,Uber,Travel,149.2
1779,2020-11-16,AWS,Software,739.96
1780,2020-11-16,Slack,Software,87
1781,2020-11-16,Google Ads,Marketing,3054
1782,2020-11-16,Notion,Software,$16.00
1783,2020-11-16,Dropbox,Software,$22.67
1784,2020-11-16,Mailchimp,Marketing,299
1785,2020-11-17,Microsoft,Software,388.5
1786,2020-11-17,FedEx,Shipping,193
1787,2020-11-17,Zoom,Software,149.0
1788,2020-11-18,QuickBooks,Software,$174.18
1789,2020-11-18,Salesforce,Software,800.0
1790,2020-11-18,Salesforce,Software,800.00
1791,2020-11-18,Delta Airlines,Travel,2199
1792,2020-11-18,Salesforce,Software,800.0
1793,2020-11-18,WeWork,Rent,3200.0
1794,2020-11-19,Amazon,Office Supplies,1719.5
1795,2020-11-19,Microsoft,Software,376.51
1796,2020-11-19,Slack,Software,87
1797,2020-11-20,Asana,Software,39
1798,2020-11-20,Dropbox,Software,17.0
1799,2020-11-20,AWS,Software,"$1,488.70"
1800,2020-11-20,Office Depot,Office Supplies,228.59
1801,2020-11-20,LinkedIn Ads,Marketing,N/A
1802,2020-11-20,Salesforce,Software,800.00
1803,2020-11-20,AWS,Software,"$2,730.94"
1804,2020-11-20,Microsoft,Software,TBD
1805,2020-11-21,Microsoft,Software,202
1806,2020-11-21,Mailchimp,Marketing,$299.00
1807,2020-11-21,HubSpot,Marketing,No Charge
1808,2020-11-21,Dropbox,Software,Waived
1809,2020-11-21,Marriott,Travel,405
1810,2020-11-21,Notion,Software,$16.00
1811,2020-11-22,DHL,Shipping,129.2
1812,2020-11-22,Uber,Travel,52
1813,2020-11-22,Salesforce,Software,800.0
1814,2020-11-22,Asana,Software,86.55
1815,2020-11-22,Delta Airlines,Travel,707
1816,2020-11-22,DHL,Shipping,$48.92
1817,2020-11-22,Staples,Office Supplies,90.8
1818,2020-11-22,Expensify,Software,50.0
1819,2020-11-23,Asana,Software,86.9
1820,2020-11-23,Microsoft,Software,180.67
1821,2020-11-23,Slack,Software,87.00
1822,2020-11-23,Amazon,Office Supplies,497.54
1823,2020-11-23,LinkedIn Ads,Marketing,"1,763.13"
1824,2020-11-24,Microsoft,Software,419.4
1825,2020-11-24,Amazon,Office Supplies,321.3
1826,2020-11-24,AWS,Software,"2,463.15"
1827,2020-11-25,Microsoft,Software,$349.30
1828,2020-11-25,Salesforce,Software,800.0
1829,2020-11-25,LinkedIn Ads,Marketing,1772
1830,2020-11-25,Uber,Travel,161.6
1831,2020-11-26,American Airlines,Travel,N/A
1832,2020-11-26,Salesforce,Software,800.0
1833,2020-11-26,AWS,Software,761
1834,2020-11-26,Expensify,Software,Pending
1835,2020-11-27,Delta Airlines,Travel,"1,332.33"
1836,2020-11-27,Notion,Software,16.0
1837,2020-11-27,Zoom,Software,149.0
1838,2020-11-27,LinkedIn Ads,Marketing,1749
1839,2020-11-27,AWS,Software,"4,038.82"
1840,2020-11-27,Microsoft,Software,Refunded
1841,2020-11-27,Zoom,Software,149.0
1842,2020-11-27,Slack,Software,87.0
1843,2020-11-28,Mailchimp,Marketing,No Charge
1844,2020-11-28,FedEx,Shipping,269.04
1845,2020-11-28,Google Ads,Marketing,"$3,035.46"
1846,2020-11-28,WeWork,Rent,Declined
1847,2020-11-28,Slack,Software,87
1848,2020-11-29,Office Depot,Office Supplies,51
1849,2020-11-29,Zoom,Software,$149.00
1850,2020-11-29,American Airlines,Travel,341.2
1851,2020-11-29,Office Depot,Office Supplies,N/A
1852,2020-11-29,Asana,Software,$84.75
1853,2020-11-30,Slack,Software,Declined
1854,2020-11-30,FedEx,Shipping,80.8
1855,2020-11-30,Office Depot,Office Supplies,$267.77
1856,2020-11-30,Zoom,Software,149.00
1857,2020-11-30,Slack,Software,87.0
1858,2020-11-30,Office Depot,Office Supplies,391.4
1859,2020-11-30,Salesforce,Software,800
1860,2020-12-01,American Airlines,Travel,"2,313.57"
1861,2020-12-01,Zoom,Software,149.00
1862,2020-12-01,Zoom,Software,149.0
1863,2020-12-01,Expensify,Software,50
1864,2020-12-01,Amazon,Office Supplies,$940.90
1865,2020-12-02,Salesforce,Software,800.00
1866,2020-12-02,LinkedIn Ads,Marketing,592.20
1867,2020-12-02,Notion,Software,16
1868,2020-12-03,Staples,Office Supplies,360
1869,2020-12-03,Marriott,Travel,$484.21
1870,2020-12-03,Stripe,Software,59.00
1871,2020-12-03,American Airlines,Travel,1331.0
1872,2020-12-03,American Airlines,Travel,1166.7
1873,2020-12-03,Office Depot,Office Supplies,$122.73
1874,2020-12-04,Salesforce,Software,800.00
1875,2020-12-04,Dropbox,Software,$24.92
1876,2020-12-04,Dropbox,Software,20.52
1877,2020-12-04,Amazon,Office Supplies,152
1878,2020-12-04,Mailchimp,Marketing,299.0
1879,2020-12-04,Dropbox,Software,Pending
1880,2020-12-04,Stripe,Software,$59.00
1881,2020-12-05,Slack,Software,$87.00
1882,2020-12-05,Expensify,Software,50.00
1883,2020-12-05,FedEx,Shipping,117.79
1884,2020-12-05,American Airlines,Travel,"$1,257.46"
1885,2020-12-05,Salesforce,Software,800
1886,2020-12-05,Expensify,Software,50.0
1887,2020-12-05,WeWork,Rent,"3,200.00"
1888,2020-12-05,AWS,Software,Waived
1889,2020-12-06,Staples,Office Supplies,255.9
1890,2020-12-06,Stripe,Software,59.0
1891,2020-12-06,American Airlines,Travel,2806.9
1892,2020-12-06,Google Ads,Marketing,1189.7
1893,2020-12-06,Zoom,Software,$149.00
1894,2020-12-06,American Airlines,Travel,795.40
1895,2020-12-06,HubSpot,Marketing,695.5
1896,2020-12-07,Slack,Software,87.00
1897,2020-12-07,Slack,Software,87
1898,2020-12-07,Microsoft,Software,320.07
1899,2020-12-08,LinkedIn Ads,Marketing,572
1900,2020-12-08,Delta Airlines,Travel,$702.77
1901,2020-12-08,Slack,Software,No Charge
1902,2020-12-08,LinkedIn Ads,Marketing,1221.8
1903,2020-12-08,Salesforce,Software,800.00
1904,2020-12-08,Office Depot,Office Supplies,95.1
1905,2020-12-08,DHL,Shipping,126
1906,2020-12-09,Asana,Software,76.52
1907,2020-12-09,Staples,Office Supplies,Waived
1908,2020-12-09,Expensify,Software,50.00
1909,2020-12-10,Amazon,Office Supplies,1186
1910,2020-12-10,HubSpot,Marketing,$916.13
1911,2020-12-10,Delta Airlines,Travel,"$2,401.37"
1912,2020-12-10,Notion,Software,$16.00
1913,2020-12-10,Slack,Software,$87.00
1914,2020-12-10,Stripe,Software,59.0
1915,2020-12-10,WeWork,Rent,3200.0
1916,2020-12-10,Notion,Software,$16.00
1917,2020-12-11,LinkedIn Ads,Marketing,N/A
1918,2020-12-11,Salesforce,Software,No Charge
1919,2020-12-11,HubSpot,Marketing,534
1920,2020-12-11,Office Depot,Office Supplies,72.1
1921,2020-12-11,DHL,Shipping,63
1922,2020-12-12,Amazon,Office Supplies,"$1,455.27"
1923,2020-12-12,Salesforce,Software,800
1924,2020-12-12,Staples,Office Supplies,$379.55
1925,2020-12-12,Delta Airlines,Travel,827.17
1926,2020-12-13,Dropbox,Software,$22.52
1927,2020-12-13,Stripe,Software,59.0
1928,2020-12-13,WeWork,Rent,"3,200.00"
1929,2020-12-13,Amazon,Office Supplies,$611.40
1930,2020-12-13,Mailchimp,Marketing,299.00
1931,2020-12-13,Microsoft,Software,348.89
1932,2020-12-14,FedEx,Shipping,180.51
1933,2020-12-14,HubSpot,Marketing,1162.1
1934,2020-12-14,Uber,Travel,30
1935,2020-12-14,QuickBooks,Software,Refunded
1936,2020-12-15,Asana,Software,47
1937,2020-12-15,QuickBooks,Software,77
1938,2020-12-15,Uber,Travel,$73.58
1939,2020-12-15,Microsoft,Software,181.40
1940,2020-12-15,Marriott,Travel,400.4
1941,2020-12-16,Asana,Software,65
1942,2020-12-16,QuickBooks,Software,84.0
1943,2020-12-16,Stripe,Software,59
1944,2020-12-16,Delta Airlines,Travel,"$1,311.56"
1945,2020-12-17,Zoom,Software,Refunded
1946,2020-12-17,Amazon,Office Supplies,1812.8
1947,2020-12-17,HubSpot,Marketing,1116.2
1948,2020-12-17,HubSpot,Marketing,$464.92
1949,2020-12-17,HubSpot,Marketing,424.8
1950,2020-12-17,DHL,Shipping,52.8
1951,2020-12-17,Asana,Software,$55.06
1952,2020-12-17,Slack,Software,87.0
1953,2020-12-18,Mailchimp,Marketing,299
1954,2020-12-18,Delta Airlines,Travel,497
1955,2020-12-18,American Airlines,Travel,819
1956,2020-12-19,Stripe,Software,59.00
1957,2020-12-19,Amazon,Office Supplies,472.6
1958,2020-12-19,Slack,Software,87.0
1959,2020-12-20,HubSpot,Marketing,555.02
1960,2020-12-20,WeWork,Rent,"3,200.00"
1961,2020-12-20,Stripe,Software,59
1962,2020-12-20,Delta Airlines,Travel,Waived
1963,2020-12-21,HubSpot,Marketing,891.6
1964,2020-12-21,Amazon,Office Supplies,"$1,881.99"
1965,2020-12-21,Salesforce,Software,800
1966,2020-12-21,Slack,Software,87
1967,2020-12-21,Dropbox,Software,22.59
1968,2020-12-21,Uber,Travel,105.0
1969,2020-12-21,Salesforce,Software,$800.00
1970,2020-12-21,Notion,Software,16.00
1971,2020-12-22,LinkedIn Ads,Marketing,"1,936.66"
1972,2020-12-22,Google Ads,Marketing,Waived
1973,2020-12-22,Slack,Software,$87.00
1974,2020-12-22,Notion,Software,16
1975,2020-12-22,Mailchimp,Marketing,299
1976,2020-12-22,Uber,Travel,251.84
1977,2020-12-22,WeWork,Rent,"$3,200.00"
1978,2020-12-22,QuickBooks,Software,$108.04
1979,2020-12-23,Staples,Office Supplies,$159.65
1980,2020-12-23,Zoom,Software,$149.00
1981,2020-12-23,Microsoft,Software,$363.76
1982,2020-12-24,Uber,Travel,181.0
1983,2020-12-24,Staples,Office Supplies,83.54
1984,2020-12-24,Asana,Software,85.1
1985,2020-12-24,Staples,Office Supplies,$212.47
1986,2020-12-24,Salesforce,Software,$800.00
1987,2020-12-24,Expensify,Software,$50.00
1988,2020-12-24,Slack,Software,87.00
1989,2020-12-24,Notion,Software,16
1990,2020-12-25,AWS,Software,"3,678.19"
1991,2020-12-25,Zoom,Software,Pending
1992,2020-12-25,Notion,Software,16
1993,2020-12-25,Microsoft,Software,354.28
1994,2020-12-25,Zoom,Software,149
1995,2020-12-25,FedEx,Shipping,292.27
1996,2020-12-26,Mailchimp,Marketing,$299.00
1997,2020-12-26,LinkedIn Ads,Marketing,"1,015.72"
1998,2020-12-26,WeWork,Rent,3200.0
1999,2020-12-27,American Airlines,Travel,1127
2000,2020-12-27,Asana,Software,$50.97
2001,2020-12-27,Expensify,Software,50.0
2002,2020-12-27,Mailchimp,Marketing,299.00
2003,2020-12-27,Expensify,Software,50
2004,2020-12-27,Marriott,Travel,$319.16
2005,2020-12-27,FedEx,Shipping,$42.57
2006,2020-12-28,Microsoft,Software,304
2007,2020-12-28,Uber,Travel,293
2008,2020-12-28,Google Ads,Marketing,"1,391.15"
2009,2020-12-28,Salesforce,Software,800.00
2010,2020-12-29,Google Ads,Marketing,"$3,075.78"
2011,2020-12-29,DHL,Shipping,$55.88
2012,2020-12-29,Salesforce,Software,800.00
2013,2020-12-30,FedEx,Shipping,211.8
2014,2020-12-30,American Airlines,Travel,383.06
2015,2020-12-30,Delta Airlines,Travel,721
2016,2020-12-30,Salesforce,Software,800.00
2017,2020-12-30,Uber,Travel,236
2018,2020-12-31,Salesforce,Software,800
2019,2020-12-31,Zoom,Software,149.0
2020,2020-12-31,Delta Airlines,Travel,"$1,900.06"
2021,2020-12-31,Google Ads,Marketing,2173
2022,2021-01-01,Dropbox,Software,19
2023,2021-01-01,Dropbox,Software,21.9
2024,2021-01-01,AWS,Software,"$1,488.01"
2025,2021-01-01,Delta Airlines,Travel,782.96
2026,2021-01-01,Staples,Office Supplies,126.5
2027,2021-01-01,Notion,Software,16
2028,2021-01-02,WeWork,Rent,Refunded
2029,2021-01-02,Dropbox,Software,18.5
2030,2021-01-02,Dropbox,Software,21.2
2031,2021-01-02,LinkedIn Ads,Marketing,1113
2032,2021-01-02,Stripe,Software,59.00
2033,2021-01-02,Stripe,Software,$59.00
2034,2021-01-02,Microsoft,Software,$444.91
2035,2021-01-03,Mailchimp,Marketing,No Charge
2036,2021-01-03,HubSpot,Marketing,560
2037,2021-01-03,Stripe,Software,59
2038,2021-01-03,Delta Airlines,Travel,1852
2039,2021-01-03,Amazon,Office Supplies,1563
2040,2021-01-04,Staples,Office Supplies,$337.65
2041,2021-01-04,AWS,Software,"3,339.64"
2042,2021-01-04,Staples,Office Supplies,129.65
2043,2021-01-04,AWS,Software,1321.9
2044,2021-01-04,Marriott,Travel,$516.48
2045,2021-01-04,Salesforce,Software,800.0
2046,2021-01-05,Expensify,Software,50
2047,2021-01-05,Zoom,Software,$149.00
2048,2021-01-05,AWS,Software,4089
2049,2021-01-05,Mailchimp,Marketing,299.0
2050,2021-01-06,HubSpot,Marketing,$639.71
2051,2021-01-06,Zoom,Software,149
2052,2021-01-06,Notion,Software,16.0
2053,2021-01-06,Staples,Office Supplies,121.5
2054,2021-01-06,Delta Airlines,Travel,1344.5
2055,2021-01-06,QuickBooks,Software,No Charge
2056,2021-01-06,DHL,Shipping,Waived
2057,2021-01-06,Asana,Software,$64.20
2058,2021-01-07,Microsoft,Software,$222.06
2059,2021-01-07,Expensify,Software,50.00
2060,2021-01-07,Salesforce,Software,800.00
2061,2021-01-07,Slack,Software,$87.00
2062,2021-01-07,Staples,Office Supplies,384.28
2063,2021-01-07,Delta Airlines,Travel,981.5
2064,2021-01-08,Asana,Software,70.26
2065,2021-01-08,Dropbox,Software,22.17
2066,2021-01-08,Amazon,Office Supplies,1983.1
2067,2021-01-08,Asana,Software,86.5
2068,2021-01-09,Expensify,Software,50
2069,2021-01-09,QuickBooks,Software,164
2070,2021-01-09,Staples,Office Supplies,264.56
2071,2021-01-09,LinkedIn Ads,Marketing,873.7
